ENTITY_ID,SAMPLE,MODE,RESPONDENT_DATE,EndDate,S1,Q1,Q2,Q3,Q4,Q5,Q6,Q6_CODED,Q6_TEXT,Q7,Q7_CODED,Q7_TEXT,Q8,Q9,Q10,Q11,Q12,Q12_TEXT,Q13,Q14,Q15,Q15_TEXT,Q16,Q16_TEXT,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25A,Q25B,Q25C,Q25D,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q27,Q28,Q29,Q30,Q31A,Q31B,Q31C,Q32A,Q32B,Q32C,Q33A,Q33B,Q33C,Q33D,Q33E,Q33F,Q33G,Q33H,Q33I,Q33J,Q34,Q35A,Q35B,Q35C,Q35D,Q36,Q37A,Q37B,Q37C,Q37D,Q37E,Q37F,Q37G,Q37H,Q37I,Q38A,Q38B,Q38C,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q46,Q46_TEXT,Q47,Q48,Q49,Q49_TEXT,Q50,Q51,Q52,Q53,Q54A,Q54B,Q54C,Q55,Q55_TEXT,Q56_1,Q56_2,Q56_3,Q56_4,Q57,Q58,Q59,Q60,Q61_1,Q61_2,Q61_3,Q61_4,Q61_5,Q62,Q63,Q64_1,Q64_2,Q64_3,Q64_4,Q64_5,Q64_6,Q65,Q66_1,Q66_2,Q66_3,Q66_4,Q66_5,Q66_TEXT,Q67,Q68,RACE1,RACE2,RACE3,RACE4,RACE5,RACE6,RACE7,MARITAL_STATUS,EDUCATION,STATE,REGION,DIVISION,WORKER_TYPE,W2_STATUS,WEIGHT
4398306577,1,1, ,1/21/2025 15:28:55,1,5,6,3,5,1,17, ,-98,5, ,-98,2,2, , ,1,-98, ,4,2,-98,4,-98,3,0,3,20,22,-98,2,1,2,4,4,2,-99,-99,1,-99,-99,-99,-99,2,1,2,2,4,4,4,4,3,4,4,3,3,2,3,4,4,1,2,4,1,1,2,2,2,3,2,2,2,1,1,1,2,2,2,2,2,1,1,1,5,5,5, , , , , , , , , ,50,-98,2,0,-98,-98,-98,-98,-99,-99,-99,1,-98,2,4,1,1,-99,-99,-99,1,2,1,-98,-98,-98,-98,-98,-98,1,-99,1,-99,-99,-99,-98,2, ,1, , , , , , ,2,3,TX,3,7,1,1,.356768352496214
4398306580,1,1, ,1/13/2025 16:15:28,1,8,7,4,7,2,8, ,-98,12, ,-98,2,1, , ,1,-98, ,5,1,-98,1,-98,5,0,2,45,45,35,2,6,3,3,3,3,1,-99,1,1,-99,1,-99,3,2,2,1,3,3,3,2,1,2,2,2,2,4,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,3,8,6,40,1,1,-98,8,4, , ,1,45,-98,1,0,0,1,1,-98,1,-99,-99,-99,-98,2,2,1,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, ,1, , , , , , ,3,6,CA,4,9,1,1,.365416889139968
4398306581,1,1, ,1/29/2025 13:24:35,1,8,6,3,9,1,24,24,Craft,9,9,.Book conservation,1,4,2, , , , ,6,4,-By the job,1,-98,3,3,3,20,10,4,3,2,1,1,1,1,-99,-99,-99,-99,-99,-99,1,3,2,2,2,1,1,1,1,1,1,1,1,2,4,3,1,1,7,3,1,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,4,3,1,7,4, , , , , , , , , ,68,-98,2,0,0,0,4,-98,-99,1,-99,-99,-98,2,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,1,-99,-99,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,5,VT,1,1,3,2,.614951578917012
4398306582,1,1, ,1/14/2025 22:13:13,1,9,9,1,9,1,8, ,-98,12, ,-98,5,1, , ,1,-98, ,6,1,-98,1,-98,5,0,0,40,45,40,3,6,1,4,4,2,1,1,1,-99,-99,1,-99,2,2,2,2,2,2,2,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,4,7,1,10,9, , , , , , , , , ,65,-98,1,0,0,0,1,-98,-99,-99,-99,1,-98,1,1,1,-99,-99,-99,-99,1,2,2,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, ,1, , , , , , ,2,6,FL,3,5,1,1,.279473046391812
4398306584,1,1, ,1/13/2025 17:22:50,1,5,5,2,5,1,15, ,-98,16, ,-98,2,2, , ,1,-98, ,6,2,-98,1,-98,5,0,3,40,40,40,2,3,1,1,1,2,1,-99,1,-99,-99,-99,-99,2,1,2,2,3,3,3,4,4,4,2,4,3,3,3,4,3,2,5,4,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,5,11,3,10,5, , , , , , , , , ,65,-98,3,0,1,1,4,-98,1,-99,-99,-99,-98,2,3,1,1,-99,-99,-99,-99,2,2,-98,-98,-98,-98,-98,-98,2,-98,-98,-98,-98,-98,-98,2, ,1, , , , , , ,2,1,TN,3,6,1,1,.839873885844787
4398306585,1,1, ,1/13/2025 13:39:14,1,1,5,4,6,1,14, ,-98,5, ,-98,1,2, , ,1,-98, ,1,-98,-98,4,-98,7,0,3,40,80,8,1,3,3,4,2,1,-99,-99,-99,-99,-99,-99,1,2,2,2,3,5,1,4,2,1,4,1,1,1,1,2,1,1,1,4,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,4,4,10, , , , , , , , , ,25,-98,3,0,0,0,9,-98,-99,-99,-99,1,-98,2,4,2,-99,-99,-99,-99,1,2,2,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,5,2,NC,3,5,1,1,3.55264689429226
4398306586,1,1, ,1/13/2025 14:03:57,1,7,8,2,0,1,12, ,-98,14, ,-98,5,2, , ,1,-98, ,2,2,-98,1,-98,4,3,3,40,40,40,3,6,4,4,4,4,-99,-99,-99,-99,-99,1,-99,3,2,2,3,4,3,3,3,3,3,2,6,2,5,3,3,3,3,3,3,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,5,3,4,7,4, , , , , , , , , ,27,-98,2,0,0,0,1,-98,-99,-99,-99,1,-98,1,3,1,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-98,-98,-98,-98,-98,-98,2, ,1, , , , , , ,2,6,NM,4,8,1,1,.757473924968281
4398306587,1,1, ,1/26/2025 12:23:03,1,8,8,2,7,1,3, ,-98,13, ,-98,5,2, , ,1,-98, ,6,1,-98,1,-98,5,2,2,40,45,30,2,6,1,4,1,1,1,1,1,1,1,1,-99,2,2,2,2,4,2,4,1,1,1,1,1,2,2,4,2,2,2,3,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,5,7,2,10,8, , , , , , , , , ,47,-98,1,0,0,0,1,-98,1,-99,1,-99,-98,1,1,1,-99,-99,-99,-99,1,2,2,-99,-99,1,-99,-99,-99,1,-99,1,-99,-99,-99,-98,2, ,1, , , , , , ,3,6,TX,3,7,1,1,.326421105061028
4398306589,1,1, ,1/18/2025 16:08:14,1,6,5,4,4,2,1, ,-98,12, ,-98,3,2, , ,1,-98, ,4,1,-98,1,-98,5,5,5,40,40,37,2,2,4,4,3,2,1,1,1,-99,-99,-99,-99,2,3,1,2,1,1,1,4,3,3,4,2,2,2,5,2,3,1,5,4,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,1,5,4,4,5,5,5,2,1,-98,7,3,1,-98, ,27,-98,2,0,0,0,1,-98,1,-99,-99,-99,-98,2,2,2,-99,-99,-99,-99,1,2,1,-98,-98,-98,-98,-98,-98,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,1,5,NY,1,2,1,1,.667028962105683
4398306590,1,1, ,1/13/2025 13:45:16,1,9,8,2,9,1,8, ,-98,12, ,-98,2,2, , ,1,-98, ,6,1,-98,1,-98,5,0,0,40,50,40,2,6,4,4,4,2,1,1,1,-99,-99,1,-99,3,2,2,2,4,5,4,4,5,3,1,1,1,5,2,1,1,5,1,1,1,1,3,1,2,1,2,2,-98,2,2,2,2,2,2,2,2,3,4,8,1,10,9, , , , , , , , , ,68,-98,4,0,0,0,1,-98,1,-99,1,-99,-98,1,2,1,-99,-99,-99,-99,1,2,2,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, ,1, , , , , , ,2,6,NJ,1,2,1,1,.279473046391812
4398306594,1,1, ,1/14/2025 8:23:11,1,8,8,3,7,1,22, ,-98,3, ,-98,5,2, , ,1,-98, ,2,-98,-98,2,-98,5,0,8,40,0,0,3,6,2,2,2,2,1,-99,-99,-99,-99,1,-99,2,2,2,3,5,5,5,5,5,5,7,7,7,1,7,7,7,7,7,7,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,5,9,7,8,8, , , , , , , , , ,38,-98,2,0,1,0,9,-98,-99,-99,-99,1,-98,2,3,1,-99,-99,-99,-99,1,2,2,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, ,1, , , , , , ,1,1,NJ,1,2,1,1,4.44939361764962
4398306595,1,1, ,1/29/2025 11:50:34,1,8,8,3,1,1,6, ,-98,17, ,-98,5,2, , ,1,-98, ,5,2,-98,1,-98,5,4,5,40,50,40,3,3,2,2,1,2,1,1,-99,-99,1,1,-99,2,2,1,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,5,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,4,1,10,7, , , , , , , , , ,40,-98,2,0,2,0,1,-98,1,-99,1,-99,-98,2,2,1,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,1,1,1, , , , , , ,1,3,TX,3,7,1,1,1.0709753386849
4398306596,1,1, ,1/13/2025 13:55:44,1,6,6,3,7,2,18, ,-98,13, ,-98,3,2, , ,1,-98, ,2,2,-98,1,-98,4,4,4,37,37,37,4,6,1,2,3,1,1,1,1,1,1,1,-99,4,2,2,2,2,1,2,2,1,2,1,2,1,5,1,1,2,3,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,7,1,6,6,10,2,2,-98,3,2,1,-98, ,34,-98,2,0,0,0,1,-98,1,1,-99,-99,-98,2,2,2,-99,1,-99,-99,1,2,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,-99,-99,-98,2, , , , ,4, , , ,5,5,CA,4,9,1,1,1.8588396241311
4398306598,1,1, ,1/19/2025 7:53:33,1,5,5,2,2,1,8, ,-98,12, ,-98,5,1, , ,1,-98, ,1,1,-98,1,-98,5,0,1,50,60,17,1,6,2,4,4,3,-99,-99,1,-99,-99,1,-99,1,2,2,3,4,4,3,1,2,2,2,2,2,1,1,3,3,5,5,4,2,1,1,1,2,4,2,2,2,2,-98,2,-98,-98,-98,2,2,1,3,3,1,7,2, , , , , , , , , ,24,-98,2,0,0,0,1,-98,1,-99,-99,-99,-98,1,2,2,-99,-99,-99,-99,1,2,1,-98,-98,-98,-98,-98,-98,1,-99,-99,1,-99,-99,-98,2, , , , , , , ,7,2,5,MO,2,4,1,1,2.13631389401861
4398306599,1,1, ,1/13/2025 14:07:02,1,6,5,3,3,2,18, ,-98,2, ,-98,2,2, , ,1,-98, ,5,2,-98,1,-98,5,5,5,25,28,18,2,6,1,1,1,1,1,-99,1,-99,-99,-99,-99,1,3,2,2,4,4,2,2,1,2,2,2,2,2,4,5,5,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,7,5,6,1,5,-98,7,2,2,-98, ,32,-98,2,2,1,0,2,-98,1,-99,-99,-99,-98,2,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,5,TN,3,6,1,1,.991336044925524
4398306600,1,1, ,1/21/2025 10:58:30,1,6,7,3,7,1,3, ,-98,13, ,-98,5,2, , ,1,-98, ,5,1,-98,1,-98,4,3,4,40,40,40,3,6,4,4,3,1,1,1,1,1,1,1,-99,3,2,2,2,3,2,2,1,1,1,2,2,3,4,2,4,3,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,7,2,10,4, , , , , , , , , ,33,-98,1,2,0,0,1,-98,1,-99,1,-99,-98,2,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,6,UT,4,8,1,1,.803525427871762
4398306601,1,1, ,1/13/2025 14:43:53,1,8,7,2,10,1,9, ,-98,12, ,-98,1,4,1,1, , , ,3,2,-98,1,-98,2,1,1,7,10,2,2,3,1,1,1,1,-99,-99,-99,-99,-99,-99,1,3,2,2,2,3,1,2,2,1,1,2,2,2,3,1,2,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,8,5, , , , , , , , , ,33,-98,2,2,0,0,2,-98,-99,-99,1,-99,-98,2,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,5,MN,2,4,4,2,.89525963519711
4398306603,1,1, ,1/16/2025 9:30:01,1,5,5,3,4,1,1, ,-98,15, ,-98,4,2, , ,1,-98, ,4,1,-98,4,-98,5,0,8,43,45,43,2,3,2,2,2,2,1,1,1,1,1,1,-99,2,2,2,2,3,3,4,2,2,4,2,2,2,2,2,2,2,1,4,4,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,3,5,1,4,4, , , , , , , , , ,28,-98,1,0,0,0,1,-98,1,-99,1,-99,-98,2,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,1,-99,-99,-99,-99,-98,2, , , , , , , ,7,1,2,SC,3,5,1,1,3.55264689429226
4398306605,1,1, ,1/17/2025 12:53:36,1,7,7,3,5,1,18, ,-98,13, ,-98,2,2, , ,1,-98, ,5,1,-98,1,-98,5,5,3,40,45,40,3,2,4,4,3,1,1,1,1,1,1,1,-99,2,2,2,2,4,2,4,2,1,3,2,3,3,2,4,3,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,8,8, , , , , , , , , ,31,-98,2,0,0,0,2,-98,1,-99,-99,-99,-98,2,2,2,-99,-99,1,-99,-99,2,1,-99,-99,-99,1,-99,-99,1,-99,-99,1,-99,-99,-98,2, , , , , , ,6, ,2,5,PA,1,2,1,1,.742939558224718
4398306606,1,1, ,1/22/2025 11:15:03,1,8,8,2,6,1,1, ,-98,15,15,Athletics,3,1, , ,1,-98, ,2,2,-98,1,-98,5,0,3,40,40,40,3,1,4,-98,4,1,1,1,1,1,1,1,-99,3,2,2,2,3,2,2,2,2,2,2,3,2,3,1,3,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,7,8, , , , , , , , , ,29,-98,2,1,0,0,1,-98,1,-99,-99,-99,-98,2,2,2,-99,-99,-99,-99,1,2,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,5,SD,2,4,1,1,.540854428108165
4398306607,1,1, ,1/13/2025 21:49:45,1,8,8,2,8,1,10, ,-98,13, ,-98,1,4,2, , , , ,6,2,-98,4,-98,3,3,7,40,40,15,2,2,2,1,1,1,-99,-99,-99,-99,-99,-99,1,3,2,2,2,1,1,1,1,1,1,1,1,1,4,2,1,1,2,1,1,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,3,3,2,4,5,1,9,8, , , , , , , , , ,49,-98,2,0,0,2,2,-98,-99,1,1,-99,-98,1,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,-99,1,-99,-99,-98,2, , , , , , , ,7,2,6,OH,2,3,3,2,.72760351775876
4398306608,1,1, ,2/6/2025 17:01:22,1,7,7,2,6,1,4, ,-98,3, ,-98,5,2, , ,1,-98, ,4,1,-98,1,-98,5,2,3,40,40,40,3,6,4,4,3,1,1,1,1,1,1,1,-99,3,2,2,2,3,3,3,3,2,2,2,4,2,4,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,2,8,6, , , , , , , , , ,26,-98,2,0,0,0,1,-98,1,-99,1,-99,-98,2,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,5,5,MI,2,3,1,1,.581953795884862
4398306611,1,1, ,1/22/2025 18:01:22,1,6,6,4,6,1,8, ,-98,12, ,-98,2,1, , ,1,-98, ,6,2,-98,1,-98,5,0,3,30,90,30,3,1,2,1,2,2,1,1,1,1,-99,-99,-99,2,2,1,1,2,2,2,2,2,2,3,3,2,3,2,3,2,2,4,4,1,1,1,1,1,3,2,1,2,1,1,1,2,1,2,2,2,1,2,2,3,6,6, , , , , , , , , ,34,-98,2,2,0,0,4,-98,1,1,-99,-99,-98,2,4,1,-99,-99,-99,-99,1,2,2,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, ,1, , , , , , ,2,3,CA,4,9,1,1,1.81219052799752
4398306612,1,1, ,1/14/2025 7:04:36,1,8,8,3,8,3,12, ,-98,13, ,-98,5,2, , ,1,-98, ,5,2,-98,1,-98,5,0,8,34,40,30,2,4,2,2,2,2,1,1,1,1,1,-99,-99,1,2,1,2,3,3,3,2,2,2,3,3,3,2,4,2,2,2,2,1,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,7,2,8,6,0,1,3,-98,8,5, , ,2,36,-98,2,0,0,0,1,-98,1,-99,-99,-99,-98,1,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,1,-99,-99,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,1,5,NC,3,5,1,1,1.05725954335557
4398306614,1,1, ,1/21/2025 10:49:44,1,3,3,4,3,1,17, ,-98,5, ,-98,1,2, , ,1,-98, ,3,2,-98,3,-98,5,0,3,35,60,27,2,4,2,2,2,2,1,1,1,-99,-99,-99,-99,1,2,2,3,2,2,5,4,3,5,5,5,3,4,3,4,5,4,3,4,2,2,2,2,1,3,1,1,2,1,2,2,2,2,2,1,1,1,2,6,3,3,3, , , , , , , , , ,22,-98,1,0,1,1,9,-98,-99,-99,-99,1,-98,2,3,1,-99,-99,-99,1,-99,2,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,-99,-99,-98,2, ,1, , , , , , ,1,2,TX,3,7,1,1,4.44939361764962
4398306615,1,1, ,2/7/2025 12:28:20,1,9,9,2,10,1,12, ,-98,13, ,-98,5,2, , ,1,-98, ,6,1,-98,1,-98,5,3,5,40,40,40,3,1,1,2,2,1,1,1,1,1,1,1,-99,3,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,11,1,10,10, , , , , , , , , ,64,-98,4,0,0,0,1,-98,1,-99,-99,-99,-98,2,2,2,-99,-99,1,-99,-99,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , ,6, ,2,6,CA,4,9,1,1,.279473046391812
4398306618,1,1, ,1/26/2025 10:37:30,1,8,7,2,8,1,8, ,-98,12, ,-98,4,2, , ,1,-98, ,1,1,-98,1,-98,5,1,1,35,40,30,3,6,1,4,3,1,1,1,1,1,1,1,-99,3,2,2,2,3,3,3,2,1,2,1,1,1,4,4,1,1,7,1,1,3,1,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,4,6,1,8,6, , , , , , , , , ,37,-98,2,0,0,0,2,-98,1,-99,-99,-99,-98,2,1,1,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, ,1, , , , , , ,2,6,NY,1,2,1,1,.433691937453639
4398306620,1,1, ,1/27/2025 9:25:22,1,6,6,2,5,1,8, ,-98,12,12,Library,1,1, , ,1,-98, ,5,2,-98,4,-98,3,0,8,12,12,9,3,6,4,3,3,2,-99,-99,-99,-99,-99,-99,1,3,2,2,2,5,5,3,3,2,2,3,3,2,7,7,3,2,7,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,5,1,2,5,5, , , , , , , , , ,75,-98,3,0,0,0,4,-98,1,-99,-99,-99,-98,2,2,2,-99,1,-99,-99,-99,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , ,5, , ,3,3,IA,2,4,1,1,4.44939361764962
4398306625,1,1, ,1/15/2025 7:38:31,1,8,8,2,5,1,20, ,-98,2, ,-98,2,2, , ,1,-98, ,3,2,-98,1,-98,4,0,0,20,28,20,3,1,2,2,2,2,-99,-99,-99,-99,-99,-99,1,3,2,2,2,4,2,4,4,3,4,2,2,2,2,3,4,4,4,4,4,2,2,2,2,2,3,2,2,2,1,2,2,2,2,1,2,2,2,5,2,5,3,5, , , , , , , , , ,59,-98,4,0,0,0,3,-98,-99,1,-99,-99,-98,2,3,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,2,NY,1,2,1,1,1.68139837475917
4398306626,1,1, ,1/14/2025 13:02:30,1,6,7,5,8,1,15, ,-98,6, ,-98,-98,2, , ,3,-98,2,3,2,-98,2,-98,4,7,7,-98,-98,-98,2,5,1,1,1,1,-99,-99,-99,-99,-99,-99,1,1,2,-98,3,1,3,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,4,2,2,2,2,2,2,2,2,2,3,3,1,3,1,4,3,2, , , , , , , , , ,21,-98,-98,1,2,3,9,-98,-99,-99,-99,1,-98,2,4,2,-98,-98,-98,-98,-98,2,2,1,1,1,1,1,-99,3,-99,1,-99,-99,-99,-98,2, , , , , , , , ,1,3,NY,1,2,5,2,3.8882803536454
4398306627,1,1, ,1/13/2025 13:43:37,1,6,7,3,8,1,18, ,-98,12, ,-98,5,2, , ,1,-98, ,6,2,-98,1,-98,5,0,8,40,10,38,2,6,4,4,2,2,1,1,-99,-99,-99,-99,-99,3,1,2,2,4,3,2,3,2,2,1,1,1,1,1,2,2,3,4,2,3,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,9,7, , , , , , , , , ,74,-98,1,0,0,0,4,-98,-99,1,-99,-99,-98,2,2,1,-99,-99,-99,-99,1,2,2,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, ,1, , , , , , ,2,6,FL,3,5,1,1,.279473046391812
4398306628,1,1, ,1/22/2025 10:12:46,1,7,8,3,5,1,2, ,-98,17, ,-98,5,1, , ,1,-98, ,6,1,-98,1,-98,5,3,4,40,40,16,3,6,3,3,3,1,1,1,1,1,1,1,-99,3,2,2,2,4,2,3,4,2,2,1,2,2,3,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,8,1,7,4, , , , , , , , , ,56,-98,2,0,0,0,1,-98,1,-99,-99,-99,-98,2,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,6,MI,2,3,1,1,.47252941978865
4398306632,1,1, ,1/13/2025 13:43:37,1,5,5,3,6,1,12, ,-98,13, ,-98,4,2, , ,1,-98, ,2,2,-98,1,-98,5,5,5,40,40,39,2,6,2,2,2,2,-99,1,-99,-99,-99,1,-99,2,2,1,2,3,3,3,2,2,2,4,2,2,2,4,2,2,3,3,1,3,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,1, , , , , , , , , ,59,-98,1,0,0,0,1,-98,-99,-99,-99,1,-98,2,3,2,-99,-99,-99,-99,1,2,1,1,-99,1,-99,-99,-99,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,3,5,SC,3,5,1,1,.665388381749882
4398306633,1,1, ,2/2/2025 18:01:29,1,6,5,3,5,2,1, ,-98,16,16,Cleaning Services,1,4,2, , , , ,3,2,-98,1,-98,2,2,3,8,8,4,2,2,1,3,1,1,-99,-99,-99,-99,-99,-99,1,2,1,1,2,4,2,3,3,2,3,2,2,4,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,2,2,8,5,5,1,1,-98,5,4, , ,2,38,-98,2,0,2,1,5,-98,-99,-99,-99,1,-98,2,3,2,-99,-99,-99,-99,1,2,1,1,-99,1,-99,-99,-99,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,3,NC,3,5,3,2,.849107393196725
4398306636,1,1, ,1/17/2025 18:23:41,1,0,0,3,5,1,23, ,-98,1,1,mining stone,6,2, , ,1,-98, ,6,2,-98,1,-98,1,0,8,50,32,10,1,1,3,3,3,1,1,1,1,1,1,1,-99,1,2,2,1,3,1,5,5,2,5,3,3,2,3,3,3,3,3,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,7, , , , , , , , , ,61,-98,2,0,0,0,3,-98,-99,-99,-99,1,-98,1,3,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,2,PA,1,2,1,1,1.22039396723927
4398306637,1,1, ,1/26/2025 13:08:55,1,7,6,3,5,1,4, ,-98,3, ,-98,5,2, , ,1,-98, ,3,1,-98,1,-98,5,1,4,40,45,35,2,1,3,4,3,1,1,1,1,1,1,1,-99,1,2,2,2,3,3,3,2,1,1,2,1,2,2,4,3,4,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,1,2,4,7,2,6,4, , , , , , , , , ,24,-98,1,0,0,0,2,-98,1,-99,-99,-99,-98,1,2,2,-99,-99,-99,-99,1,2,1,-99,-99,1,1,-99,-99,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,1,5,TX,3,7,1,1,2.60420825729768
4398306638,1,1, ,1/15/2025 10:47:14,1,6,8,3,6,1,2, ,-98,13, ,-98,1,3, , ,2,-98,3,6,2,-98,1,-98,4,1,1,30,32,25,2,4,1,2,1,1,-99,-99,-99,-99,-99,-99,1,2,1,2,2,3,2,1,2,2,2,2,2,2,3,3,2,3,3,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,8,2, , , , , , , , , ,57,-98,2,0,0,0,2,-98,-99,-99,-99,1,-98,1,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,1,2, , , , , , ,7,2,3,TX,3,7,2,2,.941882033271852
4398306639,1,1, ,1/13/2025 23:15:34,1,9,8,4,8,6,2, ,-98,12, ,-98,3,2, , ,3,-98,3,5,1,-98,4,-98,4,5,6,5,5,7,2,6,3,3,3,1,-99,-99,1,-99,-99,-99,-99,1,1,1,1,3,3,5,4,3,3,6,5,4,5,6,6,3,6,4,6,3,2,2,1,1,3,2,2,2,2,1,2,1,1,1,2,2,2,3,9,5,8,6,7,5,1,-98,5,1,2,-98, ,37,-98,2,3,0,1,2,-98,-99,1,-99,-99,-98,2,2,2,-99,-99,1,-99,-99,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , ,6, ,1,1,CA,4,9,5,2,1.39639619785179
